sample,CMD_POS_FLOATMAG_BH,ENC_POS_FLOATMAG_BH,POS_ERR_FLOATMAG_BH,DAC_FLOATMAG_BH,MODE_FLOATMAG_BH,FLOATMAG_ACC_ADC_PORT_0
153,57059.0,56965.0,94.0,173.0,903000d,3983.0
154,57759.0,57696.0,63.0,104.0,903000d,4119.0
155,58457.0,58426.0,31.0,68.0,903000d,4790.0
156,59152.0,59157.0,-5.0,25.0,903000d,5181.0
157,59845.0,59864.0,-19.0,113.0,903000d,5478.0
158,60536.0,60577.0,-41.0,69.0,903000d,5754.0
159,61225.0,61292.0,-67.0,21.0,903000d,6064.0
160,61910.0,62003.0,-93.0,0.0,903000d,6480.0
161,62593.0,62704.0,-111.0,12.0,903000d,6829.0
162,63272.0,63423.0,-151.0,-115.0,903000d,7291.0
163,63948.0,64115.0,-167.0,-35.0,903000d,7326.0
164,64621.0,64803.0,-182.0,-38.0,903000d,7574.0
165,65291.0,65504.0,-213.0,-143.0,903000d,7971.0
166,65956.0,66193.0,-237.0,-141.0,903000d,8268.0
167,66618.0,66875.0,-257.0,-147.0,903000d,8388.0
168,67276.0,67562.0,-286.0,-216.0,903000d,8561.0
169,67929.0,68228.0,-299.0,-161.0,903000d,8836.0
170,68578.0,68889.0,-311.0,-168.0,903000d,8918.0
171,69223.0,69561.0,-338.0,-269.0,903000d,9445.0
172,69863.0,70220.0,-357.0,-264.0,903000d,9280.0
173,70498.0,70865.0,-367.0,-236.0,903000d,9562.0
174,71129.0,71514.0,-385.0,-295.0,903000d,9486.0
175,71754.0,72142.0,-388.0,-238.0,903000d,9935.0
176,72375.0,72769.0,-394.0,-266.0,903000d,9751.0
177,72989.0,73397.0,-408.0,-318.0,903000d,10206.0
178,73599.0,74018.0,-419.0,-335.0,903000d,9997.0
179,74203.0,74634.0,-431.0,-357.0,903000d,10221.0
180,74801.0,75231.0,-430.0,-303.0,903000d,10262.0
181,75394.0,75828.0,-434.0,-334.0,903000d,10378.0
182,75980.0,76414.0,-434.0,-322.0,903000d,10298.0
183,76561.0,76990.0,-429.0,-309.0,903000d,10398.0
184,77135.0,77575.0,-440.0,-396.0,903000d,10454.0
185,77703.0,78139.0,-436.0,-345.0,903000d,10485.0
186,78265.0,78709.0,-444.0,-411.0,903000d,10661.0
187,78820.0,79258.0,-438.0,-356.0,903000d,10365.0
188,79369.0,79815.0,-446.0,-431.0,903000d,10462.0
189,79911.0,80347.0,-436.0,-357.0,903000d,10407.0
190,80446.0,80885.0,-439.0,-420.0,903000d,10527.0
191,80975.0,81403.0,-428.0,-370.0,903000d,10372.0
192,81496.0,81930.0,-434.0,-454.0,903000d,10408.0
193,82011.0,82435.0,-424.0,-401.0,903000d,10329.0
194,82518.0,82943.0,-425.0,-454.0,903000d,10212.0
195,83019.0,83431.0,-412.0,-405.0,903000d,10404.0
196,83512.0,83917.0,-405.0,-432.0,903000d,10121.0
197,83997.0,84387.0,-390.0,-398.0,903000d,10251.0
198,84476.0,84858.0,-382.0,-444.0,903000d,9904.0
199,84947.0,85309.0,-362.0,-392.0,903000d,10291.0
200,85410.0,85767.0,-357.0,-465.0,903000d,9950.0
201,85866.0,86203.0,-337.0,-407.0,903000d,10342.0
202,86314.0,86640.0,-326.0,-446.0,903000d,9786.0
203,86755.0,87065.0,-310.0,-431.0,903000d,10091.0
204,87188.0,87476.0,-288.0,-397.0,903000d,9731.0
205,87613.0,87898.0,-285.0,-488.0,903000d,9957.0
206,88031.0,88290.0,-259.0,-388.0,903000d,9661.0
207,88440.0,88685.0,-245.0,-425.0,903000d,9910.0
208,88842.0,89068.0,-226.0,-406.0,903000d,9689.0
209,89236.0,89436.0,-200.0,-363.0,903000d,9772.0
210,89622.0,89807.0,-185.0,-409.0,903000d,9521.0
211,90001.0,90168.0,-167.0,-403.0,903000d,9417.0
212,90371.0,90519.0,-148.0,-390.0,903000d,9344.0
213,90734.0,90871.0,-137.0,-432.0,903000f,9307.0
214,91088.0,91205.0,-117.0,-385.0,903000f,9485.0
215,91435.0,91533.0,-98.0,-383.0,903000f,9233.0
216,91774.0,91861.0,-87.0,-421.0,903000f,9271.0
217,92105.0,92177.0,-72.0,-405.0,903000f,9062.0
218,92428.0,92476.0,-48.0,-353.0,903000f,8978.0
219,92743.0,92777.0,-34.0,-392.0,903000f,9016.0
220,93050.0,93073.0,-23.0,-412.0,903000f,8880.0
221,93350.0,93349.0,1.0,-351.0,903000f,8820.0
222,93642.0,93621.0,21.0,-357.0,903000f,8765.0
223,93926.0,93892.0,34.0,-389.0,903000f,8939.0
224,94202.0,94149.0,53.0,-359.0,903000f,8737.0
225,94470.0,94396.0,74.0,-338.0,903000f,8862.0
226,94731.0,94640.0,91.0,-352.0,903000f,8582.0
227,94985.0,94883.0,102.0,-384.0,903000f,8622.0
228,95230.0,95115.0,115.0,-366.0,903000f,8420.0
229,95469.0,95334.0,135.0,-327.0,903000f,8688.0
230,95700.0,95547.0,153.0,-318.0,903000f,8605.0
231,95923.0,95758.0,165.0,-334.0,903000f,8633.0
232,96139.0,95963.0,176.0,-335.0,903000f,8438.0
233,96348.0,96158.0,190.0,-313.0,903000f,8310.0
234,96550.0,96346.0,204.0,-300.0,903000f,8323.0
235,96745.0,96523.0,222.0,-267.0,903000f,8156.0
236,96932.0,96695.0,237.0,-261.0,903000f,8177.0
237,97113.0,96862.0,251.0,-260.0,903000f,8102.0
238,97287.0,97024.0,263.0,-260.0,903000f,8295.0
239,97454.0,97182.0,272.0,-266.0,903000f,7986.0
240,97615.0,97326.0,289.0,-220.0,903000f,8058.0
241,97769.0,97464.0,305.0,-205.0,903000f,7744.0
242,97916.0,97597.0,319.0,-198.0,903000f,7734.0
243,98057.0,97730.0,327.0,-221.0,903000f,7670.0
244,98192.0,97857.0,335.0,-217.0,903000f,7713.0
245,98321.0,97980.0,341.0,-219.0,903000f,7652.0
246,98443.0,98095.0,348.0,-198.0,903000f,7541.0
247,98560.0,98201.0,359.0,-167.0,903000f,7492.0
248,98671.0,98304.0,367.0,-163.0,903000f,7295.0
249,98776.0,98397.0,379.0,-128.0,903000f,7389.0
250,98876.0,98491.0,385.0,-143.0,903000f,7065.0
251,98970.0,98576.0,394.0,-116.0,903000f,7084.0
252,99059.0,98657.0,402.0,-106.0,903000f,6889.0
253,99143.0,98736.0,407.0,-108.0,903000f,7148.0
254,99222.0,98806.0,416.0,-75.0,903000f,6913.0
255,99296.0,98881.0,415.0,-108.0,903000f,6851.0
256,99365.0,98941.0,424.0,-48.0,903000f,6467.0
257,99429.0,99003.0,426.0,-58.0,903000f,6394.0
258,99489.0,99059.0,430.0,-38.0,903000f,6283.0
259,99545.0,99112.0,433.0,-28.0,903000f,6277.0
260,99597.0,99162.0,435.0,-19.0,903000f,6148.0
261,99644.0,99204.0,440.0,17.0,903000f,5931.0
262,99688.0,99240.0,448.0,49.0,903000f,5792.0
263,99728.0,99276.0,452.0,50.0,903000f,5431.0
264,99764.0,99308.0,456.0,66.0,903000f,5459.0
265,99797.0,99338.0,459.0,76.0,903000f,5040.0
266,99827.0,99366.0,461.0,85.0,903000f,5005.0
267,99853.0,99389.0,464.0,111.0,903000f,4693.0
268,99877.0,99409.0,468.0,131.0,903000f,4740.0
269,99898.0,99423.0,475.0,167.0,903000f,4456.0
270,99916.0,99437.0,479.0,177.0,903000f,4217.0
271,99932.0,99453.0,479.0,171.0,903000f,3897.0
272,99946.0,99466.0,480.0,189.0,903000f,3567.0
273,99958.0,99474.0,484.0,224.0,903000f,3605.0
274,99967.0,99481.0,486.0,242.0,903000f,3333.0
275,99975.0,99487.0,488.0,259.0,903000f,3252.0
276,99982.0,99491.0,491.0,281.0,903000f,2794.0
277,99986.0,99498.0,488.0,279.0,903000f,2815.0
278,99990.0,99506.0,484.0,283.0,903000f,2356.0
279,99993.0,99511.0,482.0,310.0,903000f,2266.0
280,99995.0,99512.0,483.0,347.0,903000f,1732.0
281,99996.0,99514.0,482.0,362.0,903000f,1532.0
282,99996.0,99516.0,480.0,378.0,903000f,1296.0
283,99996.0,99521.0,475.0,379.0,901000f,1171.0
284,99997.0,99528.0,469.0,357.0,ff010001,968.0
285,99997.0,99530.0,467.0,375.0,ff010001,512.0
286,99997.0,99533.0,464.0,376.0,ff010001,98.0
287,99997.0,99541.0,456.0,359.0,ff010001,-305.0
288,99997.0,99542.0,455.0,387.0,ff010001,-415.0
289,99997.0,99548.0,449.0,373.0,ff010001,-781.0
290,99997.0,99556.0,441.0,365.0,ff010001,-970.0
291,99997.0,99564.0,433.0,364.0,ff010001,-1472.0
292,99997.0,99568.0,429.0,380.0,ff010001,-1604.0
293,99997.0,99576.0,421.0,367.0,ff010001,-1935.0
294,99997.0,99581.0,416.0,377.0,ff010001,-2217.0
295,99997.0,99592.0,405.0,353.0,ff010001,-2693.0
296,99997.0,99601.0,396.0,354.0,ff010001,-2965.0
297,99997.0,99606.0,391.0,369.0,ff010001,-3103.0
298,99997.0,99619.0,378.0,336.0,ff010001,-3216.0
299,99997.0,99638.0,359.0,302.0,ff010001,-3359.0
300,99997.0,99641.0,356.0,358.0,ff010001,-3711.0
301,99997.0,99652.0,345.0,333.0,ff010001,-3912.0
302,99997.0,99669.0,328.0,302.0,ff010001,-4151.0
303,99997.0,99681.0,316.0,313.0,ff010001,-4250.0
304,99997.0,99695.0,302.0,304.0,ff010001,-4425.0
305,99997.0,99712.0,285.0,287.0,ff010001,-4496.0
306,99997.0,99723.0,274.0,307.0,ff010001,-4607.0
307,99997.0,99738.0,259.0,292.0,ff010001,-4735.0
308,99997.0,99752.0,245.0,292.0,ff010001,-4556.0
309,99997.0,99765.0,232.0,294.0,ff010001,-4882.0
310,99997.0,99780.0,217.0,285.0,ff010001,-4753.0
311,99997.0,99794.0,203.0,286.0,ff010001,-5113.0
312,99997.0,99801.0,196.0,313.0,ff010001,-4650.0
313,99997.0,99812.0,185.0,301.0,ff010001,-4829.0
314,99997.0,99821.0,176.0,306.0,ff010001,-4261.0
315,99997.0,99832.0,165.0,297.0,ff010001,-4653.0
316,99997.0,99841.0,156.0,302.0,ff010001,-4187.0
317,99997.0,99847.0,150.0,314.0,ff010001,-4371.0
318,99997.0,99852.0,145.0,320.0,ff010001,-3839.0
319,99997.0,99860.0,137.0,309.0,ff010001,-3840.0
320,99997.0,99865.0,132.0,319.0,ff010001,-3423.0
321,99997.0,99875.0,122.0,299.0,ff010001,-3375.0
322,99997.0,99879.0,118.0,321.0,ff010001,-2904.0
323,99997.0,99890.0,107.0,296.0,ff010001,-2588.0
324,99997.0,99892.0,105.0,329.0,ff010001,-2262.0
325,99997.0,99898.0,99.0,319.0,ff010001,-1951.0
326,99997.0,99900.0,97.0,334.0,ff010001,-1825.0
327,99997.0,99913.0,84.0,292.0,ff010001,-1423.0
328,99997.0,99917.0,80.0,321.0,ff010001,-1060.0
329,99997.0,99921.0,76.0,326.0,ff010001,-486.0
330,99997.0,99926.0,71.0,323.0,ff010001,-220.0
331,99997.0,99933.0,64.0,314.0,ff010001,103.0
332,99997.0,99939.0,58.0,315.0,ff010001,399.0
333,99997.0,99945.0,52.0,314.0,ff010001,724.0
334,99997.0,99949.0,48.0,322.0,ff010001,1237.0
335,99997.0,99954.0,43.0,318.0,ff010001,1344.0
336,99997.0,99958.0,39.0,320.0,ff010001,1951.0
337,99997.0,99961.0,36.0,323.0,ff010001,2029.0
338,99997.0,99964.0,33.0,323.0,ff010001,2792.0
339,99997.0,99967.0,30.0,322.0,ff010001,2742.0
340,99997.0,99965.0,32.0,341.0,ff010001,3297.0
341,99997.0,99972.0,25.0,307.0,ff010001,3175.0
342,99997.0,99976.0,21.0,313.0,ff010001,3746.0
