sample,Time (s),CMD_POS_FLOATMAG_BH,ENC_POS_FLOATMAG_BH,POS_ERR_FLOATMAG_BH,DAC_FLOATMAG_BH,MODE_FLOATMAG_BH,ENC_POS_FLOATMAG_FBX,ENC_POS_FLOATMAG_FBY,ENC_POS_FLOATMAG_FB_COUNT,ENC_POS_FLOATMAG_FB_SCORE,EndPoint_X(um),ENC_X(um)
1620,0.2025,0,-20,20,-211,ff010001,5980160,5251072,15577,1,-2.967879759,-0.1
1621,0.202625,0,-24,24,-188,ff010001,5980160,5251072,15577,1,-2.967879759,-0.12
1622,0.20275,0,-23,23,-179,ff010001,5996544,5275648,15578,1,-2.811627375,-0.115
1623,0.202875,0,-20,20,-212,ff010001,5996544,5275648,15578,1,-2.811627375,-0.1
1624,0.203,0,-23,23,-197,ff010001,5996544,5275648,15578,1,-2.811627375,-0.115
1625,0.203125,0,-23,23,-180,ff010001,6000640,5226496,15579,1,-2.772564279,-0.115
1626,0.20325,0,-20,20,-206,ff010001,6000640,5226496,15579,1,-2.772564279,-0.1
1627,0.203375,0,-20,20,-210,ff010001,6000640,5226496,15579,1,-2.772564279,-0.1
1628,0.2035,0,-20,20,-196,ff010001,6053888,5152768,15580,1,-2.26474403,-0.1
1629,0.203625,0,-18,18,-203,ff010001,6053888,5152768,15580,1,-2.26474403,-0.09
1630,0.20375,0,-17,17,-210,ff010001,6053888,5152768,15580,1,-2.26474403,-0.085
1631,0.203875,0,-20,20,-187,ff010001,6070272,5242880,15581,1,-2.108491646,-0.1
1632,0.204,0,-15,15,-203,ff010001,6070272,5242880,15581,1,-2.108491646,-0.075
1633,0.204125,0,-20,20,-196,ff010001,6148096,5148672,15582,1,-1.366292821,-0.1
1634,0.20425,0,-14,14,-200,ff010001,6148096,5148672,15582,1,-1.366292821,-0.07
1635,0.204375,0,-15,15,-221,ff010001,6148096,5148672,15582,1,-1.366292821,-0.075
1636,0.2045,0,-16,16,-190,ff010001,6193152,5259264,15583,1,-0.936598764,-0.08
1637,0.204625,0,-13,13,-205,ff010001,6193152,5259264,15583,1,-0.936598764,-0.065
1638,0.20475,0,-15,15,-203,ff010001,6193152,5259264,15583,1,-0.936598764,-0.075
1639,0.204875,0,-12,12,-202,ff010001,6258688,5259264,15584,1,-0.311589227,-0.06
1640,0.205,0,-10,10,-222,ff010001,6258688,5259264,15584,1,-0.311589227,-0.05
1641,0.205125,0,-6,6,-230,ff010001,6258688,5259264,15584,1,-0.311589227,-0.03
1642,0.20525,0,-4,4,-231,ff010001,6324224,5214208,15585,1,0.31342031,-0.02
1643,0.205375,0,-3,3,-218,ff010001,6324224,5214208,15585,1,0.31342031,-0.015
1644,0.2055,0,0,0,-222,ff010001,6324224,5214208,15585,1,0.31342031,0
1645,0.205625,0,-3,3,-205,ff010001,6414336,5156864,15586,1,1.172808423,-0.015
1646,0.20575,0,-2,2,-194,ff010001,6414336,5156864,15586,1,1.172808423,-0.01
1647,0.205875,0,0,0,-218,ff010001,6463488,5234688,15587,1,1.641565576,0
1648,0.206,0,0,0,-218,ff010001,6463488,5234688,15587,1,1.641565576,0
1649,0.206125,0,0,0,-208,ff010001,6463488,5234688,15587,1,1.641565576,0
1650,0.20625,0,-2,2,-198,ff010001,6508544,5218304,15588,1,2.071259632,-0.01
1651,0.206375,0,0,0,-206,ff010001,6508544,5218304,15588,1,2.071259632,0
1652,0.2065,0,5,-5,-242,ff010001,6508544,5218304,15588,1,2.071259632,0.025
1653,0.206625,0,10,-10,-261,ff010001,6569984,5189632,15589,1,2.657206073,0.05
1654,0.20675,0,10,-10,-240,ff010001,6569984,5189632,15589,1,2.657206073,0.05
1655,0.206875,0,13,-13,-228,ff010001,6569984,5189632,15589,1,2.657206073,0.065
1656,0.207,0,12,-12,-223,ff010001,6594560,5214208,15590,1,2.891584649,0.06
1657,0.207125,0,10,-10,-200,ff010001,6594560,5214208,15590,1,2.891584649,0.05
1658,0.20725,0,10,-10,-203,ff010001,6635520,5193728,15591,1,3.28221561,0.05
1659,0.207375,0,2,-2,-176,ff010001,6635520,5193728,15591,1,3.28221561,0.01
1660,0.2075,0,2,-2,-173,ff010001,6635520,5193728,15591,1,3.28221561,0.01
1661,0.207625,0,-10,10,-153,ff010001,6639616,5271552,15592,1,3.321278706,-0.05
1662,0.20775,0,31,-31,-347,ff010001,6639616,5271552,15592,1,3.321278706,0.155
1663,0.207875,0,10,-10,-330,ff010001,6639616,5271552,15592,1,3.321278706,0.05
1664,0.208,0,15,-15,-150,ff010001,6639616,5263360,15593,1,3.321278706,0.075
1665,0.208125,0,19,-19,-247,ff010001,6639616,5263360,15593,1,3.321278706,0.095
1666,0.20825,0,17,-17,-230,ff010001,6639616,5263360,15593,1,3.321278706,0.085
1667,0.208375,0,19,-19,-219,ff010001,6631424,5259264,15594,1,3.243152514,0.095
1668,0.2085,0,18,-18,-224,ff010001,6631424,5259264,15594,1,3.243152514,0.09
1669,0.208625,0,18,-18,-217,ff010001,6623232,5165056,15595,1,3.165026322,0.09
1670,0.20875,0,12,-12,-193,ff010001,6623232,5165056,15595,1,3.165026322,0.06
1671,0.208875,0,10,-10,-181,ff010001,6623232,5165056,15595,1,3.165026322,0.05
1672,0.209,0,10,-10,-208,ff010001,6582272,5226496,15596,1,2.774395361,0.05
1673,0.209125,0,10,-10,-221,ff010001,6582272,5226496,15596,1,2.774395361,0.05
1674,0.20925,0,16,-16,-251,ff010001,6582272,5226496,15596,1,2.774395361,0.08
1675,0.209375,0,15,-15,-249,ff010001,6529024,5296128,15597,1,2.266575113,0.075
1676,0.2095,0,16,-16,-223,ff010001,6529024,5296128,15597,1,2.266575113,0.08
1677,0.209625,0,14,-14,-215,ff010001,6529024,5296128,15597,1,2.266575113,0.07
1678,0.20975,0,11,-11,-195,ff010001,6496256,5271552,15598,1,1.954070344,0.055
1679,0.209875,0,10,-10,-198,ff010001,6496256,5271552,15598,1,1.954070344,0.05
1680,0.21,0,9,-9,-208,ff010001,6434816,5292032,15599,1,1.368123903,0.045
1681,0.210125,0,11,-11,-224,ff010001,6434816,5292032,15599,1,1.368123903,0.055
1682,0.21025,0,10,-10,-226,ff010001,6434816,5292032,15599,1,1.368123903,0.05
1683,0.210375,0,11,-11,-220,ff010001,6356992,5353472,15600,1,0.625925078,0.055
1684,0.2105,0,5,-5,-195,ff010001,6356992,5353472,15600,1,0.625925078,0.025
1685,0.210625,0,7,-7,-196,ff010001,6356992,5353472,15600,1,0.625925078,0.035
1686,0.21075,0,5,-5,-216,ff010001,6307840,5308416,15601,1,0.157167926,0.025
1687,0.210875,0,1,-1,-189,ff010001,6307840,5308416,15601,1,0.157167926,0.005
1688,0.211,0,0,0,-189,ff010001,6307840,5308416,15601,1,0.157167926,0
1689,0.211125,0,-5,5,-183,ff010001,6250496,5283840,15602,1,-0.389715419,-0.025
1690,0.21125,0,-7,7,-177,ff010001,6250496,5283840,15602,1,-0.389715419,-0.035
1691,0.211375,0,-5,5,-208,ff010001,6189056,5357568,15603,1,-0.97566186,-0.025
1692,0.2115,0,-10,10,-196,ff010001,6189056,5357568,15603,1,-0.97566186,-0.05
1693,0.211625,0,-15,15,-158,ff010001,6189056,5357568,15603,1,-0.97566186,-0.075
1694,0.21175,0,-13,13,-185,ff010001,6123520,5390336,15604,1,-1.600671397,-0.065
1695,0.211875,0,-13,13,-212,ff010001,6123520,5390336,15604,1,-1.600671397,-0.065
1696,0.212,0,-17,17,-185,ff010001,6123520,5390336,15604,1,-1.600671397,-0.085
1697,0.212125,0,-15,15,-188,ff010001,6057984,5406720,15605,1,-2.225680934,-0.075
1698,0.21225,0,-11,11,-227,ff010001,6057984,5406720,15605,1,-2.225680934,-0.055
1699,0.212375,0,-10,10,-226,ff010001,6057984,5406720,15605,1,-2.225680934,-0.05
1700,0.2125,0,-13,13,-191,ff010001,6029312,5406720,15606,1,-2.499122606,-0.065
1701,0.212625,0,-15,15,-172,ff010001,6029312,5406720,15606,1,-2.499122606,-0.075
1702,0.21275,0,-18,18,-170,ff010001,6029312,5406720,15606,1,-2.499122606,-0.09
1703,0.212875,0,-16,16,-190,ff010001,6000640,5386240,15607,1,-2.772564279,-0.08
1704,0.213,0,-20,20,-187,ff010001,6000640,5386240,15607,1,-2.772564279,-0.1
1705,0.213125,0,-18,18,-186,ff010001,5984256,5390336,15608,1,-2.928816663,-0.09
1706,0.21325,0,-21,21,-190,ff010001,5984256,5390336,15608,1,-2.928816663,-0.105
1707,0.213375,0,-23,23,-170,ff010001,5984256,5390336,15608,1,-2.928816663,-0.115
1708,0.2135,0,-22,22,-186,ff010001,5976064,5451776,15609,1,-3.006942855,-0.11
1709,0.213625,0,-25,25,-183,ff010001,5976064,5451776,15609,1,-3.006942855,-0.125
1710,0.21375,0,-23,23,-186,ff010001,5976064,5451776,15609,1,-3.006942855,-0.115
1711,0.213875,0,-20,20,-214,ff010001,5980160,5427200,15610,1,-2.967879759,-0.1
1712,0.214,0,-20,20,-208,ff010001,5980160,5427200,15610,1,-2.967879759,-0.1
1713,0.214125,0,-20,20,-191,ff010001,5980160,5427200,15610,1,-2.967879759,-0.1
1714,0.21425,0,-19,19,-194,ff010001,6012928,5419008,15611,1,-2.65537499,-0.095
1715,0.214375,0,-20,20,-190,ff010001,6012928,5419008,15611,1,-2.65537499,-0.1
1716,0.2145,0,-16,16,-204,ff010001,6008832,5402624,15612,1,-2.694438087,-0.08
1717,0.214625,0,-12,12,-231,ff010001,6008832,5402624,15612,1,-2.694438087,-0.06
1718,0.21475,0,-12,12,-215,ff010001,6008832,5402624,15612,1,-2.694438087,-0.06
1719,0.214875,0,-12,12,-194,ff010001,6057984,5398528,15613,1,-2.225680934,-0.06
1720,0.215,0,-10,10,-202,ff010001,6057984,5398528,15613,1,-2.225680934,-0.05
1721,0.215125,0,-10,10,-205,ff010001,6057984,5398528,15613,1,-2.225680934,-0.05
